veg_fast_band_width,veg_slow_band_width,veg_price_position,veg_filter_slope,veg_signal,hull_value,hull_slope,hull_signal,macd_line,signal_line,macd_hist,macd_bullish,macd_crossover,rsi,rsi_overbought,stoch_k,stoch_d,stoch_bullish,volume_ratio,atr_pct,bb_width,spy_return_15d,relative_strength,day_of_week,month,quarter,return_1d,return_3d,return_5d,return_10d,return_20d,target_15d,target_max_drawdown,target_success
0.011642473867008719,0.025135080234741307,-0.22836861010136145,0.0019243304298610833,1,461.78082546621283,-0.00016230963548909136,0,-2.085246913881406,-0.9998349610787007,-1.085411952802705,0,0,51.811891578844865,0,54.698737215725956,33.172670541487406,1,1.6207982689965275,0.020571472066169553,0.08066289162645214,-0.7660764309940005,0.8537582115137524,2,9,3,2.171531707161334,4.441809520407336,1.7389919724240643,-1.7073610947368034,1.3057127309618277,2.9890524395211004,-1.6752916867777659,1
0.011596382331157907,0.02516103383284402,-0.2853715891824931,0.003151281206755216,1,462.0666076955832,0.0006188698482268415,1,-1.1791578097560773,-1.035699530814176,-0.14345827894190122,0,0,54.60712770027554,0,72.4457768229937,51.725564954451386,1,1.1143975018547658,0.02000166539929042,0.07890939642727961,-0.27291276004064446,0.8549375061625659,3,9,3,0.9816145373645391,4.127981682087634,2.641855470643706,0.3967367643996855,2.266986977621732,1.91174307982942,-1.6752916867777659,1
0.011558510180128158,0.025188921148585248,-0.30903942234095677,0.0033592176293035275,1,462.67724805514865,0.001321541850017821,1,-0.2880656814884901,-0.886172760949039,0.5981070794605489,0,1,55.877395515825455,0,84.34293238822829,70.4958154756493,1,0.8201376850249048,0.019133289287694207,0.07874656657232947,1.0409659889059508,0.8543056372501046,4,9,3,0.44799123950203246,3.6366748680233485,5.9395085405753445,0.994341756150563,0.1939201644741706,2.6643611806675516,-1.6752916867777659,1
0.011510772704681503,0.025213823979996722,-0.2772831891278097,0.002140701872571109,1,463.46123616471436,0.0016944600428510043,1,0.24719061845678425,-0.6595000850678744,0.9066907035246586,0,1,54.25766143078166,0,84.22986679920287,80.33952533680826,1,0.6507630379295307,0.018668061568948395,0.07878474240168812,0.12631620378733555,0.8492770191251572,0,9,3,-0.44179276734885864,0.9858752336817878,4.13237513242124,-0.6362027872645504,-0.37682456395659036,2.01536519961778,-1.6752916867777659,1
0.011463394421611399,0.02523849586157514,-0.2767048553837298,0.0018897404732382984,1,464.34193965338073,0.0019002743270493663,1,0.6835211954115721,-0.39089582897198505,1.0744170243835571,0,1,54.427062708422255,0,85.07067972321782,84.54782630354964,1,0.8589733742923,0.01832564663327539,0.07611611051788109,0.40656308183348866,0.8493789380328779,1,9,3,0.052839529897208415,0.05706103860321221,3.233334735217319,2.5291824646333616,-1.6165440401385012,3.484248224771158,-1.6752916867777659,1
0.011406644216619065,0.025260273244936605,-0.24614075473757366,0.0009229921137884124,1,465.1587562578072,0.001759084275342918,1,0.8553665998754809,-0.14164334320249186,0.9970099430779727,0,1,52.703830171945526,0,75.88123776327001,81.72726142856355,0,1.1223480971515662,0.018302759528625204,0.07382231485513918,-0.028487348363526177,0.8482170296166862,2,9,3,-0.4329604573611423,-0.8204621116102095,0.6017757584367622,2.351232562992034,-1.8364952438739701,4.752022916335474,-1.6752916867777659,1
0.0113998521439078,0.02529535387430545,-0.39809851721596984,0.004689879080954378,1,466.16266035720713,0.0021581967143353203,1,1.923490763270138,0.2713834780920341,1.6521072851781038,1,1,60.52922038102255,0,92.4552441722812,84.46905388625633,1,1.4298446289230486,0.01876189628459046,0.07255144890253705,2.271177904909827,0.8550722263541972,3,9,3,2.5284202810822,2.1384537403502657,2.1427632469440683,4.841227425650119,0.17823285437306158,2.0527619203648095,-1.6752916867777659,1
0.011387366598187598,0.02532875724536701,-0.38012347421702053,0.003649496330639491,1,467.22759067097905,0.0022844607780380752,1,2.665620243342687,0.7502308311421648,1.9153894122005222,1,1,59.70809740773489,0,90.03674822756192,86.12441005437103,1,0.9407168831960275,0.018253012380779473,0.07584934419534896,2.0852318598263198,0.8549226568993609,4,9,3,-0.19033350944783756,1.8902117279621766,1.4936685970451835,7.521893711509908,1.5984056760214305,2.407192185168916,-1.6752916867777659,1
0.011378630273209765,0.02536303869517925,-0.39103606733452867,0.003492763661807109,1,468.3480950478924,0.0023981982213511933,1,3.3178760917881505,1.2637598832713621,2.0541162085167883,1,1,60.51002301945968,0,93.39849317586804,91.96349519190369,1,0.6863497811764504,0.017280015755885277,0.07762749132754082,1.372636057943244,0.8550520350012116,0,9,3,0.2650708973938265,2.604530069206845,2.2142740451227994,6.438151287548344,0.7747519989868001,2.9935383964110773,-1.6752916867777659,1
0.011377979916630374,0.02539940461283968,-0.41536873028074595,0.003701421043902083,1,469.55731812225923,0.0025818895969741897,1,3.975723373690016,1.8061525813550932,2.1695707923349232,1,1,61.9962423357606,0,97.52381056734605,93.65301732359198,1,0.7184940102428432,0.016875223883750557,0.0819937774690511,3.798782761247921,0.8567250228404001,1,9,3,0.48235607483340104,0.556947010791986,2.65306940602712,5.972186755898923,2.2535573346498694,1.1290425589217667,-1.6752916867777659,1
0.011377250290349689,0.025435662745108212,-0.4148323492733402,0.0032659539627547607,1,470.8470205470704,0.0027466347025930874,1,4.481483232922926,2.34121871166866,2.140264521254266,1,1,62.29142787122087,0,95.10302293708769,95.34177556010057,0,0.7360083386870865,0.016130234078632635,0.08616007526784794,3.7822529928509985,0.8594148888819083,2,9,3,0.09271547407210257,0.8421151977828556,3.1950383961906414,3.816041121168423,2.0435264249696328,1.0477173299987985,-1.6752916867777659,1
0.011389922699656378,0.025475501870795086,-0.4556375054854768,0.003931064135216373,1,472.2802504939295,0.003043939717817191,1,5.115897451333296,2.896154459601587,2.2197429917317093,1,1,64.687256162893,0,90.49676161829407,94.37453170757591,0,0.8942887230254029,0.016019235500702545,0.09203244307825464,4.447767482616527,0.8624524083046189,3,9,3,0.7513127531812769,1.331155466706413,1.4063764908073928,3.5792750563101494,3.9902121207572083,0.3636567909401922,-1.6752916867777659,1
0.011388791936677408,0.02551154840307122,-0.41339248676615536,0.0024399053888760984,1,473.73578902153935,0.003081938162960658,1,5.33910340848621,3.3847442493785116,1.9543591591076983,1,1,61.54890881204292,0,83.85709612412771,89.81896022650312,0,0.654877621874095,0.015703600359543497,0.09651316826255082,6.081652506147872,0.8589053291102363,4,9,3,-0.555712817899201,0.2843177484874948,1.0351520090756905,2.5442823466121256,3.563922964529409,1.5860344543780824,-1.3932483019349635,1
0.011391245306962065,0.02554848711595082,-0.4240672529872535,0.002482313058886895,1,475.2031244494599,0.0030973708592952225,1,5.55773642957854,3.8193426854185173,1.7383937441600228,1,1,62.499746720735025,0,86.9231163650344,87.09232470248537,0,0.8717892983689812,0.015345931412178214,0.10024133843776367,5.327483807683131,0.8577971853113002,0,9,3,0.27119139155575844,0.4631353131285598,1.0413195114021168,3.278651224192708,2.6215895664551514,1.5059333373156791,-1.3932483019349635,1
